Customer_Id,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Credit_Limit(INR),Total_Revolving_Bal,Total_Revolving_Bal(INR),Total_Trans_Amt,Total_Trans_Amt(INR),Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
708476808,Blue,320,0,124,01-01-2023,Week-1,Q1,2023,33791,2889806.32,1960,167619.2,1047,89539.44,31,0.058,Swipe ,Bills,188.46,0
708478233,Blue,395,1,119,01-01-2023,Week-1,Q1,2023,5573,476602.96,1238,105873.76,4348,371840.96,90,0.222,Swipe ,Fuel,869.6,0
708480333,Blue,460,0,95,01-01-2023,Week-1,Q1,2023,2163,184979.76,932,79704.64,2229,190624.08,57,0.431,Swipe ,Bills,534.96,0
708482658,Silver,125,1,87,01-01-2023,Week-1,Q1,2023,9959,851693.68,1946,166421.92,15594,1333598.88,114,0.195,Chip ,Travel,2495.04,0
708483708,Blue,250,0,74,01-01-2023,Week-1,Q1,2023,28600,2445872,0,0,4336,370814.72,66,0,Swipe ,Travel,1214.08,0
708486033,Blue,395,0,83,01-01-2023,Week-1,Q1,2023,16547,1415099.44,1521,130075.92,1782,152396.64,48,0.092,Swipe ,Entertainment,267.3,0
708488208,Blue,125,0,161,01-01-2023,Week-1,Q1,2023,2515,215082.8,1922,164369.44,2231,190795.12,58,0.764,Swipe ,Bills,267.72,0
708489258,Blue,250,1,84,01-01-2023,Week-1,Q1,2023,1438.3,123003.416,988,84493.76,3561,304536.72,72,0.687,Chip ,Bills,249.27,0
708491508,Blue,465,0,116,01-01-2023,Week-1,Q1,2023,13906,1189241.12,1430,122293.6,3856,329765.12,68,0.103,Chip ,Grocery,964,0
708492558,Blue,95,1,74,01-01-2023,Week-1,Q1,2023,15088,1290325.76,865,73974.8,1107,94670.64,21,0.057,Swipe ,Bills,77.49,0
708494583,Blue,375,1,107,01-01-2023,Week-1,Q1,2023,1902,162659.04,0,0,3731,319075.12,53,0,Swipe ,Fuel,559.65,0
708496833,Blue,150,0,100,01-01-2023,Week-1,Q1,2023,4613,394503.76,0,0,8970,767114.4,78,0,Chip ,Grocery,627.9,0
708498033,Blue,335,1,79,01-01-2023,Week-1,Q1,2023,2279,194900.08,1837,157100.24,2789,238515.28,52,0.806,Swipe ,Grocery,753.03,0
708499608,Silver,220,1,67,01-01-2023,Week-1,Q1,2023,15525,1327698,1299,111090.48,4042,345671.84,78,0.084,Chip ,Food,970.08,0
708500883,Silver,350,0,118,01-01-2023,Week-1,Q1,2023,17812,1523282.24,0,0,8379,716572.08,106,0,Swipe ,Fuel,1424.43,0
708501783,Blue,315,0,75,01-01-2023,Week-1,Q1,2023,34516,2951808.32,1477,126313.04,1868,159751.36,40,0.043,Chip ,Bills,504.36,0
708502908,Silver,455,0,115,01-01-2023,Week-1,Q1,2023,26218,2242163.36,0,0,3925,335666,88,0,Swipe ,Fuel,785,0
708504783,Blue,350,1,100,01-01-2023,Week-1,Q1,2023,10960,937299.2,1333,113998.16,3480,297609.6,62,0.122,Chip ,Food,939.6,0
708506508,Blue,430,0,69,01-01-2023,Week-1,Q1,2023,2884,246639.68,1144,97834.88,4887,417936.24,90,0.397,Swipe ,Entertainment,439.83,0
708507483,Blue,455,0,106,08-01-2023,Week-2,Q1,2023,1477,126313.04,0,0,4802,410667.04,82,0,Chip ,Grocery,768.32,0
708508758,Blue,375,1,52,08-01-2023,Week-2,Q1,2023,1438.3,123003.416,0,0,692,59179.84,16,0,Swipe ,Bills,76.12,0
708510858,Blue,300,1,81,08-01-2023,Week-2,Q1,2023,4905,419475.6,2413,206359.76,15478,1323678.56,109,0.492,Swipe ,Food,3714.72,0
708511983,Blue,415,0,61,08-01-2023,Week-2,Q1,2023,1663,142219.76,0,0,3950,337804,82,0,Chip ,Fuel,276.5,0
708513183,Blue,100,0,81,08-01-2023,Week-2,Q1,2023,4323,369702.96,1267,108353.84,3078,263230.56,58,0.293,Swipe ,Bills,430.92,0
708514383,Blue,420,0,78,08-01-2023,Week-2,Q1,2023,3809,325745.68,1172,100229.44,4314,368933.28,81,0.308,Swipe ,Food,301.98,0
708515358,Blue,190,1,104,08-01-2023,Week-2,Q1,2023,4712,402970.24,0,0,4216,360552.32,82,0,Chip ,Entertainment,505.92,0
708516558,Blue,395,0,68,08-01-2023,Week-2,Q1,2023,2588,221325.76,1782,152396.64,4159,355677.68,83,0.689,Swipe ,Grocery,415.9,0
708519108,Blue,300,1,94,08-01-2023,Week-2,Q1,2023,2694,230390.88,1576,134779.52,2041,174546.32,57,0.585,Swipe ,Entertainment,571.48,0
708522033,Blue,480,0,95,08-01-2023,Week-2,Q1,2023,12299,1051810.48,1664,142305.28,15060,1287931.2,90,0.135,Chip ,Fuel,2108.4,0
708525108,Blue,175,1,116,08-01-2023,Week-2,Q1,2023,2156,184381.12,1134,96979.68,4120,352342.4,77,0.526,Swipe ,Food,329.6,0
708528483,Blue,435,1,55,08-01-2023,Week-2,Q1,2023,3187,272552.24,2430,207813.6,1387,118616.24,33,0.762,Swipe ,Bills,124.83,0
708532308,Blue,245,0,116,08-01-2023,Week-2,Q1,2023,11419,976552.88,2517,215253.84,3000,256560,70,0.22,Swipe ,Grocery,750,0
708534033,Blue,225,1,88,08-01-2023,Week-2,Q1,2023,6274,536552.48,883,75514.16,4726,404167.52,82,0.141,Swipe ,Entertainment,1276.02,0
708535158,Blue,245,0,73,08-01-2023,Week-2,Q1,2023,9959,851693.68,1501,128365.52,8505,727347.6,86,0.151,Swipe ,Entertainment,2466.45,0
708536283,Blue,190,1,100,08-01-2023,Week-2,Q1,2023,2904,248350.08,2517,215253.84,2653,226884.56,46,0.867,Swipe ,Entertainment,583.66,0
708538608,Blue,125,1,51,08-01-2023,Week-2,Q1,2023,3862,330278.24,0,0,4058,347040.16,81,0,Chip ,Fuel,243.48,0
708539583,Blue,395,1,92,08-01-2023,Week-2,Q1,2023,19897,1701591.44,2232,190880.64,3979,340284.08,63,0.112,Chip ,Entertainment,1034.54,0
708542283,Blue,200,0,74,08-01-2023,Week-2,Q1,2023,2495,213372.4,2061,176256.72,4399,376202.48,70,0.826,Swipe ,Entertainment,659.85,0
708543258,Blue,95,0,48,08-01-2023,Week-2,Q1,2023,2607,222950.64,1880,160777.6,2045,174888.4,39,0.721,Swipe ,Bills,388.55,0
708545058,Blue,150,1,105,08-01-2023,Week-2,Q1,2023,1438.3,123003.416,986,84322.72,5136,439230.72,81,0.686,Swipe ,Entertainment,1027.2,0
708549033,Blue,440,1,149,08-01-2023,Week-2,Q1,2023,2055,175743.6,1276,109123.52,5025,429738,70,0.621,Online ,Bills,753.75,0
708551508,Blue,450,1,72,08-01-2023,Week-2,Q1,2023,3264,279137.28,2508,214484.16,4966,424692.32,78,0.768,Swipe ,Bills,744.9,0
708553008,Blue,425,0,147,08-01-2023,Week-2,Q1,2023,2148,183696.96,1103,94328.56,4711,402884.72,64,0.514,Swipe ,Food,1366.19,0
708555633,Silver,300,1,164,08-01-2023,Week-2,Q1,2023,3548,303424.96,2517,215253.84,15157,1296226.64,97,0.709,Swipe ,Bills,1212.56,0
708557358,Blue,250,1,110,08-01-2023,Week-2,Q1,2023,22157,1894866.64,1355,115879.6,1911,163428.72,55,0.061,Swipe ,Bills,305.76,0
708558408,Blue,470,0,67,08-01-2023,Week-2,Q1,2023,9949,850838.48,1597,136575.44,3776,322923.52,83,0.161,Chip ,Grocery,792.96,0
708559533,Blue,460,0,52,08-01-2023,Week-2,Q1,2023,1770,151370.4,584,49943.68,4442,379879.84,83,0.33,Chip ,Bills,310.94,0
708560733,Blue,460,1,94,08-01-2023,Week-2,Q1,2023,3714,317621.28,2517,215253.84,4715,403226.8,85,0.678,Chip ,Bills,1037.3,0
708563433,Blue,140,0,83,08-01-2023,Week-2,Q1,2023,5894,504054.88,477,40793.04,1616,138200.32,32,0.081,Swipe ,Travel,177.76,0
708564858,Gold,390,1,124,08-01-2023,Week-2,Q1,2023,34516,2951808.32,0,0,9338,798585.76,73,0,Chip ,Travel,2241.12,0
708568983,Blue,495,0,77,08-01-2023,Week-2,Q1,2023,11476,981427.52,2365,202254.8,8110,693567.2,113,0.206,Swipe ,Fuel,2108.6,0
708572658,Silver,250,0,147,08-01-2023,Week-2,Q1,2023,29531,2525491.12,2088,178565.76,15039,1286135.28,120,0.071,Swipe ,Grocery,2406.24,0
708573933,Silver,385,1,103,08-01-2023,Week-2,Q1,2023,13026,1113983.52,789,67475.28,14747,1261163.44,100,0.061,Swipe ,Food,3981.69,0
708575058,Blue,395,1,135,08-01-2023,Week-2,Q1,2023,3157,269986.64,965,82526.8,3300,282216,58,0.306,Online ,Bills,759,0
708577308,Blue,455,1,110,08-01-2023,Week-2,Q1,2023,2637,225516.24,1272,108781.44,1569,134180.88,39,0.482,Swipe ,Travel,156.9,0
708579633,Gold,275,1,92,08-01-2023,Week-2,Q1,2023,23981,2050855.12,1788,152909.76,1421,121523.92,34,0.075,Swipe ,Bills,85.26,0
708580908,Blue,245,1,52,08-01-2023,Week-2,Q1,2023,14551,1244401.52,2517,215253.84,1373,117418.96,35,0.173,Swipe ,Bills,356.98,0
708582858,Blue,125,0,66,08-01-2023,Week-2,Q1,2023,18293,1564417.36,0,0,2958,252968.16,63,0,Swipe ,Entertainment,266.22,0
708584208,Blue,395,0,82,08-01-2023,Week-2,Q1,2023,3111,266052.72,2517,215253.84,2367,202425.84,41,0.809,Chip ,Fuel,639.09,0
708585933,Blue,125,0,125,08-01-2023,Week-2,Q1,2023,1656,141621.12,1429,122208.08,4258,364144.16,77,0.863,Chip ,Bills,298.06,0
708588408,Blue,110,1,105,08-01-2023,Week-2,Q1,2023,6836,584614.72,1607,137430.64,4421,378083.92,74,0.235,Chip ,Food,707.36,0
708590658,Blue,470,0,88,08-01-2023,Week-2,Q1,2023,15965,1365326.8,2312,197722.24,1619,138456.88,40,0.145,Swipe ,Bills,307.61,0
708593883,Blue,370,0,114,08-01-2023,Week-2,Q1,2023,2731,233555.12,1573,134522.96,1813,155047.76,38,0.576,Online ,Food,290.08,0
708595158,Blue,150,1,115,08-01-2023,Week-2,Q1,2023,1677,143417.04,1598,136660.96,2389,204307.28,43,0.953,Swipe ,Entertainment,430.02,0
708596283,Blue,200,0,51,08-01-2023,Week-2,Q1,2023,2858,244416.16,1251,106985.52,2844,243218.88,73,0.438,Swipe ,Grocery,170.64,0
708597558,Blue,390,1,83,08-01-2023,Week-2,Q1,2023,3337,285380.24,795,67988.4,3951,337889.52,68,0.238,Swipe ,Bills,671.67,0
708600033,Blue,340,0,149,08-01-2023,Week-2,Q1,2023,1610,137687.2,0,0,4958,424008.16,87,0,Online ,Grocery,842.86,0
708602283,Blue,420,1,84,08-01-2023,Week-2,Q1,2023,2887,246896.24,0,0,3941,337034.32,82,0,Swipe ,Entertainment,669.97,1
708606633,Blue,465,1,169,08-01-2023,Week-2,Q1,2023,1544,132042.88,0,0,1902,162659.04,35,0,Swipe ,Bills,114.12,1
708611733,Blue,415,0,73,08-01-2023,Week-2,Q1,2023,3119,266736.88,1328,113570.56,4659,398437.68,82,0.426,Swipe ,Bills,372.72,1
708614058,Blue,500,1,99,08-01-2023,Week-2,Q1,2023,1960,167619.2,1690,144528.8,3870,330962.4,67,0.862,Chip ,Grocery,580.5,1
708615183,Blue,345,0,103,08-01-2023,Week-2,Q1,2023,3828,327370.56,1146,98005.92,4558,389800.16,90,0.299,Chip ,Fuel,319.06,1
708618933,Blue,100,1,113,08-01-2023,Week-2,Q1,2023,4369,373636.88,2049,175230.48,3259,278709.68,80,0.469,Swipe ,Fuel,358.49,1
708620283,Blue,125,1,59,08-01-2023,Week-2,Q1,2023,6053,517652.56,2001,171125.52,2208,188828.16,59,0.331,Swipe ,Bills,441.6,1
708621408,Blue,245,1,99,08-01-2023,Week-2,Q1,2023,1438.3,123003.416,0,0,4173,356874.96,82,0,Chip ,Food,1001.52,1
708623283,Blue,150,1,149,08-01-2023,Week-2,Q1,2023,18278,1563134.56,0,0,2084,178223.68,61,0,Swipe ,Bills,395.96,0
708626058,Blue,475,0,84,08-01-2023,Week-2,Q1,2023,5242,448295.84,1465,125286.8,4098,350460.96,68,0.279,Swipe ,Fuel,1147.44,0
708633783,Blue,245,0,78,08-01-2023,Week-2,Q1,2023,11336,969454.72,0,0,1809,154705.68,39,0,Swipe ,Bills,452.25,0
708635058,Blue,245,0,81,08-01-2023,Week-2,Q1,2023,1904,162830.08,886,75770.72,4798,410324.96,85,0.465,Chip ,Bills,527.78,0
708637758,Blue,175,0,119,08-01-2023,Week-2,Q1,2023,17345,1483344.4,545,46608.4,3523,301286.96,64,0.031,Swipe ,Bills,457.99,0
708642708,Blue,475,1,120,08-01-2023,Week-2,Q1,2023,13019,1113384.88,0,0,1484,126911.68,33,0,Chip ,Food,326.48,0
708644208,Blue,250,1,110,08-01-2023,Week-2,Q1,2023,5858,500976.16,0,0,3355,286919.6,77,0,Swipe ,Fuel,436.15,0
708646233,Blue,450,1,120,08-01-2023,Week-2,Q1,2023,17116,1463760.32,1289,110235.28,3632,310608.64,50,0.075,Swipe ,Grocery,726.4,0
708649683,Gold,345,0,120,08-01-2023,Week-2,Q1,2023,16703,1428440.56,1140,97492.8,15472,1323165.44,122,0.068,Swipe ,Food,4486.88,0
708651933,Blue,350,0,117,08-01-2023,Week-2,Q1,2023,2043,174717.36,1928,164882.56,2311,197636.72,57,0.944,Swipe ,Bills,462.2,0
708652908,Blue,250,1,118,08-01-2023,Week-2,Q1,2023,2291,195926.32,1419,121352.88,4498,384668.96,81,0.619,Swipe ,Entertainment,809.64,0
708653958,Blue,225,1,51,08-01-2023,Week-2,Q1,2023,6114,522869.28,1461,124944.72,2608,223036.16,36,0.239,Swipe ,Entertainment,443.36,0
708654933,Platinum,480,0,80,08-01-2023,Week-2,Q1,2023,15987,1367208.24,193,16505.36,2021,172835.92,46,0.012,Swipe ,Grocery,202.1,0
708655983,Blue,125,1,120,08-01-2023,Week-2,Q1,2023,5267,450433.84,0,0,1353,115708.56,24,0,Swipe ,Entertainment,392.37,0
708657033,Blue,465,1,138,08-01-2023,Week-2,Q1,2023,2694,230390.88,1923,164454.96,3837,328140.24,71,0.714,Chip ,Grocery,345.33,0
708660408,Blue,480,1,95,08-01-2023,Week-2,Q1,2023,1737,148548.24,1689,144443.28,2459,210293.68,43,0.972,Swipe ,Grocery,516.39,0
708662583,Silver,300,1,93,08-01-2023,Week-2,Q1,2023,27945,2389856.4,0,0,8345,713664.4,70,0,Swipe ,Food,917.95,0
708664008,Blue,455,1,48,08-01-2023,Week-2,Q1,2023,14270,1220370.4,0,0,1222,104505.44,37,0,Swipe ,Fuel,73.32,0
708665133,Blue,220,0,51,08-01-2023,Week-2,Q1,2023,3654,312490.08,1172,100229.44,4003,342336.56,67,0.321,Online ,Grocery,640.48,0
708666258,Blue,125,1,98,08-01-2023,Week-2,Q1,2023,8129,695192.08,1799,153850.48,1402,119899.04,33,0.221,Swipe ,Travel,364.52,0
708668283,Blue,290,0,97,08-01-2023,Week-2,Q1,2023,5140,439572.8,2517,215253.84,1842,157527.84,36,0.49,Swipe ,Bills,147.36,0
708669408,Blue,225,0,74,08-01-2023,Week-2,Q1,2023,20401,1744693.52,0,0,4637,396556.24,75,0,Swipe ,Fuel,1205.62,0
708670608,Blue,125,0,61,08-01-2023,Week-2,Q1,2023,5495,469932.4,2200,188144,5125,438290,85,0.4,Chip ,Bills,1178.75,0
708671733,Blue,415,1,164,08-01-2023,Week-2,Q1,2023,2072,177197.44,1499,128194.48,4091,349862.32,71,0.723,Swipe ,Grocery,450.01,0
708672708,Blue,125,1,56,08-01-2023,Week-2,Q1,2023,34516,2951808.32,2517,215253.84,3990,341224.8,65,0.073,Swipe ,Food,598.5,0
708679383,Blue,250,0,65,08-01-2023,Week-2,Q1,2023,4852,414943.04,1777,151969.04,1775,151798,55,0.366,Swipe ,Bills,301.75,0
708680583,Blue,495,1,97,08-01-2023,Week-2,Q1,2023,2043,174717.36,1590,135976.8,4940,422468.8,68,0.778,Swipe ,Travel,1235,0
708681708,Blue,275,1,98,08-01-2023,Week-2,Q1,2023,3245,277512.4,0,0,1977,169073.04,29,0,Chip ,Food,553.56,0
708682908,Blue,125,0,108,08-01-2023,Week-2,Q1,2023,2838,242705.76,1934,165395.68,8644,739234.88,87,0.681,Swipe ,Fuel,1296.6,0
708684108,Blue,250,1,109,08-01-2023,Week-2,Q1,2023,4152,355079.04,1446,123661.92,2218,189683.36,30,0.348,Swipe ,Travel,598.86,0
708687483,Silver,250,1,65,08-01-2023,Week-2,Q1,2023,13626,1165295.52,0,0,1711,146324.72,30,0,Chip ,Food,222.43,0
708688608,Blue,405,1,98,08-01-2023,Week-2,Q1,2023,3140,268532.8,1985,169757.2,1626,139055.52,41,0.632,Swipe ,Travel,162.6,0
708689958,Blue,435,1,75,08-01-2023,Week-2,Q1,2023,2406,205761.12,1744,149146.88,4748,406048.96,88,0.725,Swipe ,Travel,1187,0
708692583,Blue,150,0,73,08-01-2023,Week-2,Q1,2023,1506,128793.12,168,14367.36,2312,197722.24,44,0.112,Chip ,Grocery,647.36,0
708693558,Silver,485,1,82,08-01-2023,Week-2,Q1,2023,12569,1074900.88,2167,185321.84,7344,628058.88,95,0.172,Swipe ,Entertainment,4129.76,0
708694983,Blue,385,1,88,08-01-2023,Week-2,Q1,2023,3150,269388,2222,190025.44,14750,1261420,96,0.705,Chip ,Travel,3982.5,0
708697983,Blue,100,0,140,08-01-2023,Week-2,Q1,2023,34516,2951808.32,2156,184381.12,8766,749668.32,78,0.062,Online ,Bills,1753.2,0
708699108,Blue,125,1,134,08-01-2023,Week-2,Q1,2023,1438.3,123003.416,855,73119.6,4890,418192.8,53,0.594,Swipe ,Grocery,440.1,0
708701358,Blue,445,1,74,08-01-2023,Week-2,Q1,2023,2370,202682.4,2031,173691.12,4000,342080,79,0.857,Chip ,Fuel,1120,0
708702258,Blue,200,1,96,08-01-2023,Week-2,Q1,2023,3698,316252.96,478,40878.56,2051,175401.52,31,0.129,Online ,Bills,471.73,0
708703308,Blue,110,0,89,08-01-2023,Week-2,Q1,2023,2045,174888.4,1707,145982.64,2183,186690.16,39,0.835,Swipe ,Entertainment,480.26,0
708704433,Blue,200,1,147,08-01-2023,Week-2,Q1,2023,2804,239798.08,2090,178736.8,2812,240482.24,77,0.745,Swipe ,Fuel,731.12,0
708705783,Blue,270,1,124,08-01-2023,Week-2,Q1,2023,1584,135463.68,1214,103821.28,2628,224746.56,41,0.766,Online ,Bills,341.64,0
708706833,Blue,110,1,99,08-01-2023,Week-2,Q1,2023,2809,240225.68,0,0,2466,210892.32,40,0,Chip ,Grocery,320.58,0
708707808,Blue,300,0,107,08-01-2023,Week-2,Q1,2023,2480,212089.6,1584,135463.68,3438,294017.76,66,0.639,Swipe ,Bills,756.36,0
708708858,Blue,190,1,96,08-01-2023,Week-2,Q1,2023,2422,207129.44,502,42931.04,2548,217904.96,46,0.207,Chip ,Bills,662.48,0
708710283,Silver,200,0,50,08-01-2023,Week-2,Q1,2023,34516,2951808.32,2038,174289.76,4067,347809.84,75,0.059,Swipe ,Bills,447.37,0
708711483,Blue,425,0,84,08-01-2023,Week-2,Q1,2023,18871,1613847.92,1740,148804.8,1516,129648.32,21,0.092,Swipe ,Travel,242.56,0
708712833,Blue,385,0,91,08-01-2023,Week-2,Q1,2023,2289,195755.28,1037,88684.24,4483,383386.16,72,0.453,Swipe ,Travel,1210.41,0
708714108,Silver,475,1,96,08-01-2023,Week-2,Q1,2023,13441,1149474.32,2517,215253.84,1894,161974.88,49,0.187,Swipe ,Entertainment,227.28,0
708720558,Blue,245,1,113,08-01-2023,Week-2,Q1,2023,4489,383899.28,0,0,3773,322666.96,64,0,Online ,Bills,943.25,0
708721533,Gold,200,1,102,08-01-2023,Week-2,Q1,2023,5158,441112.16,1148,98176.96,13113,1121423.76,128,0.223,Chip ,Bills,2491.47,0
708722583,Blue,465,1,98,08-01-2023,Week-2,Q1,2023,2609,223121.68,1656,141621.12,3024,258612.48,64,0.635,Swipe ,Grocery,574.56,0
708723858,Blue,245,0,103,08-01-2023,Week-2,Q1,2023,3413,291879.76,1715,146666.8,3843,328653.36,67,0.502,Swipe ,Bills,807.03,0
708724908,Blue,430,1,60,08-01-2023,Week-2,Q1,2023,2262,193446.24,0,0,4113,351743.76,83,0,Chip ,Entertainment,246.78,0
708726708,Blue,245,1,95,08-01-2023,Week-2,Q1,2023,1451,124089.52,599,51226.48,2192,187459.84,35,0.413,Swipe ,Fuel,569.92,0
708727983,Blue,250,1,97,08-01-2023,Week-2,Q1,2023,3933,336350.16,0,0,3048,260664.96,54,0,Swipe ,Travel,213.36,0
708731658,Blue,175,1,88,08-01-2023,Week-2,Q1,2023,1438.3,123003.416,0,0,1587,135720.24,42,0,Chip ,Grocery,142.83,0
708733983,Blue,110,1,102,08-01-2023,Week-2,Q1,2023,5349,457446.48,2391,204478.32,2122,181473.44,46,0.447,Online ,Fuel,594.16,0
708735183,Blue,175,0,88,08-01-2023,Week-2,Q1,2023,2544,217562.88,1848,158040.96,2289,195755.28,49,0.726,Swipe ,Bills,503.58,0
708736608,Blue,465,1,117,08-01-2023,Week-2,Q1,2023,2269,194044.88,0,0,2108,180276.16,39,0,Swipe ,Bills,379.44,0
708740808,Blue,280,0,105,08-01-2023,Week-2,Q1,2023,4112,351658.24,0,0,2949,252198.48,54,0,Swipe ,Bills,235.92,0
708741633,Blue,150,1,80,08-01-2023,Week-2,Q1,2023,4153,355164.56,0,0,1771,151455.92,41,0,Swipe ,Bills,141.68,0
708744933,Blue,400,1,51,08-01-2023,Week-2,Q1,2023,19127,1635741.04,1880,160777.6,1859,158981.68,33,0.098,Swipe ,Travel,316.03,0
708745983,Blue,200,0,90,08-01-2023,Week-2,Q1,2023,2208,188828.16,1559,133325.68,4686,400746.72,81,0.706,Swipe ,Entertainment,890.34,0
708747708,Blue,250,1,80,08-01-2023,Week-2,Q1,2023,3498,299148.96,0,0,2512,214826.24,56,0,Swipe ,Bills,602.88,0
708748833,Blue,200,0,163,08-01-2023,Week-2,Q1,2023,9875,844510,1239,105959.28,8920,762838.4,105,0.125,Swipe ,Bills,2586.8,0
708753633,Blue,125,1,114,08-01-2023,Week-2,Q1,2023,1438.3,123003.416,0,0,4462,381590.24,77,0,Swipe ,Fuel,356.96,0
708754833,Blue,250,0,117,08-01-2023,Week-2,Q1,2023,2827,241765.04,1182,101084.64,4583,391938.16,72,0.418,Chip ,Bills,366.64,0
708757233,Blue,150,1,115,08-01-2023,Week-2,Q1,2023,2485,212517.2,1489,127339.28,3697,316167.44,77,0.599,Swipe ,Fuel,702.43,0
708758658,Blue,300,1,98,08-01-2023,Week-2,Q1,2023,34516,2951808.32,543,46437.36,3951,337889.52,76,0.016,Swipe ,Entertainment,711.18,0
708759408,Blue,280,1,102,08-01-2023,Week-2,Q1,2023,4207,359782.64,0,0,15124,1293404.48,108,0,Chip ,Travel,1814.88,0
708760458,Blue,335,0,111,08-01-2023,Week-2,Q1,2023,17655,1509855.6,0,0,3692,315739.84,79,0,Swipe ,Bills,479.96,0
708761733,Blue,200,0,78,08-01-2023,Week-2,Q1,2023,8279,708020.08,1582,135292.64,4419,377912.88,63,0.191,Swipe ,Food,883.8,0
708765933,Blue,200,1,109,08-01-2023,Week-2,Q1,2023,5464,467281.28,887,75856.24,4866,416140.32,81,0.162,Swipe ,Fuel,583.92,0
708768258,Blue,195,1,69,08-01-2023,Week-2,Q1,2023,2066,176684.32,1077,92105.04,4678,400062.56,91,0.521,Swipe ,Grocery,1169.5,0
708770883,Gold,340,0,99,08-01-2023,Week-2,Q1,2023,16667,1425361.84,1463,125115.76,15301,1308541.52,115,0.088,Swipe ,Food,918.06,0
708772308,Silver,415,0,110,08-01-2023,Week-2,Q1,2023,4119,352256.88,1656,141621.12,1455,124431.6,35,0.402,Swipe ,Bills,87.3,0
708773583,Blue,335,1,80,08-01-2023,Week-2,Q1,2023,10859,928661.68,1710,146239.2,3987,340968.24,64,0.157,Chip ,Travel,797.4,0
708774708,Blue,340,1,99,08-01-2023,Week-2,Q1,2023,2636,225430.72,1589,135891.28,3858,329936.16,70,0.603,Chip ,Food,424.38,0
708776658,Blue,450,1,83,08-01-2023,Week-2,Q1,2023,5774,493792.48,1519,129904.88,4444,380050.88,70,0.263,Chip ,Bills,488.84,0
708780783,Blue,175,1,110,08-01-2023,Week-2,Q1,2023,2434,208155.68,1169,99972.88,4739,405279.28,76,0.48,Swipe ,Entertainment,710.85,0
708784083,Blue,285,0,73,08-01-2023,Week-2,Q1,2023,2723,232870.96,1588,135805.76,4307,368334.64,83,0.583,Swipe ,Fuel,818.33,0
708784908,Blue,360,1,112,08-01-2023,Week-2,Q1,2023,18064,1544833.28,2039,174375.28,4435,379281.2,88,0.113,Swipe ,Entertainment,975.7,0
708788583,Blue,175,0,85,08-01-2023,Week-2,Q1,2023,6167,527401.84,0,0,1648,140936.96,43,0,Swipe ,Fuel,412,0
708790833,Blue,245,1,64,08-01-2023,Week-2,Q1,2023,6748,577088.96,1467,125457.84,1201,102709.52,42,0.217,Swipe ,Bills,216.18,0
708793008,Blue,125,1,88,08-01-2023,Week-2,Q1,2023,9949,850838.48,0,0,2207,188742.64,40,0,Swipe ,Entertainment,617.96,0
708794133,Blue,195,1,96,08-01-2023,Week-2,Q1,2023,2533,216622.16,2136,182670.72,3197,273407.44,50,0.843,Chip ,Entertainment,287.73,0
708796458,Blue,150,1,120,08-01-2023,Week-2,Q1,2023,4199,359098.48,1903,162744.56,3016,257928.32,67,0.453,Swipe ,Entertainment,633.36,0
708797583,Blue,470,1,111,08-01-2023,Week-2,Q1,2023,2672,228509.44,0,0,2576,220299.52,39,0,Chip ,Bills,231.84,0
708798483,Blue,300,1,66,08-01-2023,Week-2,Q1,2023,2054,175658.08,0,0,2567,219529.84,43,0,Chip ,Entertainment,385.05,0
708799983,Blue,325,1,139,08-01-2023,Week-2,Q1,2023,18386,1572370.72,890,76112.8,1698,145212.96,43,0.048,Swipe ,Bills,322.62,0
708801108,Blue,350,0,78,08-01-2023,Week-2,Q1,2023,1438.3,123003.416,0,0,2113,180703.76,38,0,Chip ,Bills,232.43,0
708804633,Blue,200,0,74,08-01-2023,Week-2,Q1,2023,1916,163856.32,0,0,2888,246981.76,39,0,Chip ,Bills,202.16,0
708805908,Silver,435,1,93,08-01-2023,Week-2,Q1,2023,10017,856653.84,726,62087.52,9299,795250.48,68,0.072,Swipe ,Bills,1487.84,0
708807483,Blue,430,0,67,08-01-2023,Week-2,Q1,2023,9117,779685.84,1259,107669.68,3837,328140.24,75,0.138,Chip ,Fuel,1112.73,0
708809283,Blue,460,1,85,08-01-2023,Week-2,Q1,2023,10360,885987.2,2517,215253.84,2414,206445.28,28,0.243,Chip ,Bills,386.24,0
708811233,Blue,100,1,149,08-01-2023,Week-2,Q1,2023,12702,1086275.04,2008,171724.16,1992,170355.84,40,0.158,Swipe ,Fuel,577.68,0
708812133,Blue,465,1,99,08-01-2023,Week-2,Q1,2023,2270,194130.4,1647,140851.44,4110,351487.2,75,0.726,Chip ,Food,986.4,0
708813033,Silver,445,1,106,08-01-2023,Week-2,Q1,2023,6509,556649.68,2033,173862.16,1409,120497.68,37,0.312,Swipe ,Bills,239.53,0
708816408,Blue,415,1,57,08-01-2023,Week-2,Q1,2023,21756,1860573.12,0,0,3063,261947.76,71,0,Swipe ,Bills,735.12,0
708817608,Blue,195,1,128,08-01-2023,Week-2,Q1,2023,3427,293077.04,1419,121352.88,4218,360723.36,74,0.414,Swipe ,Bills,506.16,0
