Customer Id,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Income(INR),Cust_Satisfaction_Score
708662583,53,M,1,Graduate,Single,NJ,91750,no,no,no,unknown,Businessman,113458,9702928.16,2
708664008,39,F,0,High School,Single,CA,91750,no,no,no,telephone,Selfemployeed,10286,879658.72,1
708665133,48,F,3,High School,Single,NY,91750,yes,no,no,cellular,Businessman,47309,4045865.68,1
708666258,49,F,4,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,13305,1137843.6,2
708668283,54,F,1,High School,Single,FL,91750,no,yes,no,telephone,Blue-collar,16829,1439216.08,1
708669408,32,M,2,High School,Married,CA,91750,yes,yes,yes,cellular,Retirees,72173,6172234.96,2
708670608,49,M,3,Doctorate,Married,FL,91750,no,yes,no,cellular,Govt,94093,8046833.36,2
708671733,51,M,2,Doctorate,Single,NY,91750,no,yes,no,cellular,Blue-collar,50004,4276342.08,1
708672708,43,F,5,Uneducated,Married,CA,91750,yes,yes,no,cellular,Businessman,46921,4012683.92,3
708679383,53,F,3,Graduate,Married,NY,91750,yes,no,no,unknown,White-collar,15566,1331204.32,3
708680583,50,M,1,Uneducated,Married,FL,91750,yes,yes,no,cellular,Businessman,86542,7401071.84,1
708681708,49,F,4,Uneducated,Married,NY,91750,yes,no,no,cellular,Selfemployeed,19558,1672600.16,1
708682908,42,M,2,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,115771,9900735.92,3
708684108,48,F,3,Uneducated,Married,NY,91750,yes,no,no,cellular,Retirees,23705,2027251.6,1
708687483,47,F,3,Graduate,Single,CA,91750,yes,yes,yes,cellular,Selfemployeed,14975,1280662,3
708688608,48,F,3,Post-Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975,1280662,3
708689958,31,M,1,Post-Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,76589,6549891.28,3
708692583,43,F,1,High School,Married,FL,91750,yes,yes,no,telephone,Blue-collar,25474,2178536.48,2
708693558,51,M,2,High School,Married,CA,91750,yes,yes,no,cellular,Govt,102868,8797271.36,3
708694983,54,F,1,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,183156,15663501.12,2
708697983,46,M,0,Graduate,Single,TX,91750,no,yes,no,unknown,White-collar,116731,9982835.12,2
708699108,46,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,83739,7161359.28,2
708701358,37,M,3,High School,Married,NJ,91750,yes,no,no,cellular,Businessman,47266,4042188.32,2
708702258,41,F,1,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,20731,1772915.12,2
708703308,40,F,3,Graduate,Single,TX,91750,yes,no,no,cellular,Govt,23108,1976196.16,3
708704433,52,F,1,Uneducated,Single,TX,91750,no,yes,no,cellular,White-collar,32691,2795734.32,3
708705783,50,F,3,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,30977,2649153.04,2
708706833,37,F,2,High School,Single,FL,91750,yes,no,no,cellular,Selfemployeed,28042,2398151.84,3
708707808,47,F,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Blue-collar,37378,3196566.56,3
708708858,32,F,0,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29521,2524635.92,2
708710283,49,F,2,High School,Single,MA,91750,no,no,no,cellular,Businessman,49321,4217931.92,3
708711483,26,F,0,Unknown,Single,MI,91750,no,no,no,cellular,Selfemployeed,14975,1280662,2
708712833,38,M,5,Graduate,Single,FL,91750,no,no,no,cellular,Govt,64708,5533828.16,2
708714108,38,F,3,Post-Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,17936,1533886.72,2
708720558,57,M,1,High School,Married,NY,91750,yes,no,no,telephone,Govt,41858,3579696.16,2
708721533,39,M,1,High School,Married,FL,91750,yes,no,no,cellular,White-collar,124810,10673751.2,2
708722583,44,F,4,Graduate,Single,TX,91750,no,no,yes,cellular,Blue-collar,34283,2931882.16,3
708723858,45,F,0,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,43493,3719521.36,2
708724908,38,F,3,Unknown,Married,FL,91750,no,yes,no,cellular,Govt,50635,4330305.2,3
708726708,47,F,4,Uneducated,Single,UT,91750,no,no,no,cellular,Businessman,23265,1989622.8,3
708727983,58,F,0,Doctorate,Single,CA,91750,yes,no,no,cellular,Blue-collar,34410,2942743.2,2
708731658,31,F,0,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,2
708733983,49,F,2,High School,Single,CA,91750,no,yes,no,unknown,Blue-collar,21900,1872888,2
708735183,51,F,2,Uneducated,Married,NY,91750,yes,no,yes,cellular,Blue-collar,24977,2136033.04,2
708736608,40,F,4,Unknown,Married,IL,91750,no,yes,yes,cellular,Businessman,21586,1846034.72,2
708740808,33,F,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Blue-collar,33749,2886214.48,3
708741633,44,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Retirees,15508,1326244.16,2
708744933,43,F,4,Graduate,Single,NY,91750,no,yes,no,unknown,Govt,17205,1471371.6,2
708745983,51,M,2,High School,Married,NY,91750,no,no,no,cellular,Businessman,74175,6343446,2
708747708,45,F,3,Graduate,Single,CA,91750,no,yes,yes,cellular,Retirees,28863,2468363.76,2
708748833,46,M,2,Graduate,Married,TX,91750,no,no,no,telephone,Businessman,117419,10041672.88,3
708753633,42,M,1,Graduate,Unknown,NY,91750,no,no,no,cellular,Blue-collar,63794,5455662.88,3
708754833,51,M,3,Unknown,Married,NY,91750,yes,no,no,cellular,Govt,69537,5946804.24,2
708757233,43,F,3,Graduate,Single,NY,91750,no,no,no,unknown,White-collar,40618,3473651.36,3
708758658,51,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,45996,3933577.92,2
708759408,48,F,3,Post-Graduate,Unknown,NY,91750,no,no,no,cellular,Businessman,201292,17214491.84,2
708760458,45,F,3,Doctorate,Married,TX,91750,no,no,yes,cellular,Blue-collar,40495,3463132.4,3
708761733,54,M,5,Graduate,Married,NY,91750,no,yes,no,telephone,Retirees,61406,5251441.12,2
708765933,54,M,4,High School,Single,CA,91750,no,yes,no,telephone,White-collar,82220,7031454.4,2
708768258,47,M,3,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,73891,6319158.32,2
708770883,49,M,4,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,209698,17933372.96,3
708772308,37,F,3,High School,Single,NY,91750,yes,no,no,unknown,Blue-collar,14434,1234395.68,2
708773583,42,F,3,Graduate,Single,MA,91750,no,no,no,cellular,Selfemployeed,46820,4004046.4,2
708774708,41,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,43782,3744236.64,3
708776658,46,M,2,Post-Graduate,Single,HI,91750,yes,no,no,cellular,Govt,62818,5372195.36,2
708780783,44,M,5,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,76257,6521498.64,2
708784083,43,F,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Selfemployeed,57111,4884132.72,3
708784908,54,M,4,Unknown,Married,CA,91750,no,no,no,telephone,White-collar,62468,5342263.36,2
708788583,52,F,2,Post-Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975,1280662,2
708790833,36,F,4,Unknown,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,9535,815433.2,2
708793008,50,F,1,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,23521,2011515.92,2
708794133,51,F,4,Doctorate,Married,NY,91750,yes,yes,yes,cellular,Govt,35416,3028776.32,3
708796458,48,F,4,High School,Married,CA,91750,no,no,no,telephone,Govt,34232,2927520.64,2
708797583,45,F,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,30135,2577145.2,3
708798483,52,F,2,Uneducated,Married,FL,91750,yes,no,no,unknown,Businessman,29848,2552600.96,3
708799983,47,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,14975,1280662,3
708801108,37,F,2,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,21709,1856553.68,3
708804633,49,F,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Govt,33335,2850809.2,2
708805908,39,M,2,High School,Married,NY,91750,no,no,no,cellular,White-collar,118475,10131982,2
708807483,39,F,2,Unknown,Single,NY,91750,yes,no,no,cellular,Blue-collar,43340,3706436.8,2
708809283,35,F,3,Unknown,Married,NY,91750,no,yes,no,unknown,Blue-collar,27044,2312802.88,2
708811233,54,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,19789,1692355.28,2
708812133,56,F,0,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,50549,4322950.48,3
708813033,44,F,4,High School,Single,NY,91750,no,yes,yes,cellular,Blue-collar,13443,1149645.36,2
708816408,32,F,1,Unknown,Married,TX,91750,yes,yes,no,unknown,Blue-collar,34492,2949755.84,2
708817608,48,F,2,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,53960,4614659.2,2
708818508,39,F,4,Uneducated,Married,MA,91750,yes,no,no,telephone,Selfemployeed,59846,5118029.92,3
708820308,49,F,2,Uneducated,Married,NY,91750,yes,no,no,unknown,Selfemployeed,11956,1022477.12,2
708821733,44,M,5,Unknown,Single,AZ,90025,no,yes,no,cellular,Govt,113100,9672312,3
708822783,50,M,3,High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,81981,7011015.12,3
708823908,47,F,5,Doctorate,Married,FL,91750,no,no,no,cellular,Businessman,55237,4723868.24,2
708824958,49,F,3,Unknown,Single,FL,91750,no,no,no,unknown,White-collar,55745,4767312.4,2
708826158,50,M,3,High School,Single,CA,91750,yes,yes,yes,unknown,Govt,115410,9869863.2,2
708828258,36,F,2,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,11974,1024016.48,2
708829758,62,F,1,High School,Unknown,CA,91750,no,yes,no,cellular,Retirees,44199,3779898.48,3
708831858,53,F,4,High School,Married,AK,72023,yes,no,yes,unknown,Govt,18429,1576048.08,2
708833133,44,F,2,High School,Unknown,TX,91750,no,yes,yes,unknown,Blue-collar,20382,1743068.64,2
708834483,60,F,1,Uneducated,Married,TX,91750,yes,no,yes,telephone,Businessman,15554,1330178.08,2
708837858,45,M,2,Unknown,Single,NJ,91750,yes,no,no,cellular,Retirees,61806,5285649.12,1
708838908,42,F,4,Uneducated,Single,NJ,91750,yes,no,no,telephone,Blue-collar,35361,3024072.72,3
708841233,40,M,2,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,111748,9556688.96,3
708846183,42,F,5,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,47375,4051510,2
708848208,29,M,0,Graduate,Married,WA,91750,no,no,no,cellular,Retirees,54203,4635440.56,1
708849858,45,F,2,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,40306,3446969.12,3
708856983,47,F,3,Doctorate,Unknown,TX,91750,no,yes,yes,unknown,Selfemployeed,1250,106900,2
708859158,54,F,3,Doctorate,Married,CA,91750,yes,no,yes,cellular,White-collar,58286,4984618.72,1
708860358,39,F,3,Uneducated,Single,NY,91750,no,no,no,unknown,Selfemployeed,14975,1280662,2
708862233,35,M,3,Doctorate,Married,TX,91750,no,yes,no,unknown,Blue-collar,94935,8118841.2,2
708863733,39,F,3,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,144470,12355074.4,1
708864708,47,F,3,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,13428,1148362.56,3
708866133,53,M,4,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,173245,14815912.4,2
708867408,62,F,0,Uneducated,Married,NY,91750,no,yes,yes,unknown,Businessman,20717,1771717.84,1
708868233,48,F,2,Uneducated,Married,CA,91750,no,no,yes,unknown,Selfemployeed,2565,219358.8,1
708869283,64,M,0,Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,38381,3282343.12,3
708870408,41,M,2,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,55954,4785186.08,2
708871158,61,F,0,High School,Married,NJ,91750,no,no,no,unknown,Selfemployeed,38205,3267291.6,1
708873183,36,M,1,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Businessman,214196,18318041.92,1
708874533,43,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,1250,106900,2
708876183,49,F,4,Doctorate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,41046,3510253.92,2
708877458,51,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,110092,9415067.84,2
708878508,51,F,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,2
708879483,51,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,89752,7675591.04,2
708880683,52,M,2,Graduate,Married,CA,90025,yes,no,no,unknown,White-collar,138234,11821771.68,3
708881583,47,M,3,High School,Single,CA,91750,yes,no,no,cellular,White-collar,116501,9963165.52,2
708884658,47,M,3,Uneducated,Married,CA,91750,no,no,no,cellular,Govt,79857,6829370.64,3
708885558,55,F,1,Graduate,Married,FL,91750,no,yes,no,telephone,Govt,23755,2031527.6,2
708886533,40,M,3,Graduate,Unknown,NY,91750,yes,no,no,cellular,Govt,58619,5013096.88,2
708887433,40,F,3,Uneducated,Unknown,CA,91750,no,no,yes,cellular,Govt,35079,2999956.08,2
708888633,48,F,4,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,31826,2721759.52,3
708890133,40,M,4,High School,Married,GA,91750,no,no,no,cellular,Retirees,73068,6248775.36,2
708890958,39,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,Retirees,54491,4660070.32,2
708892833,55,F,3,Graduate,Unknown,NY,91750,no,yes,no,cellular,Selfemployeed,1250,106900,2
708894183,46,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,64783,5540242.16,2
708895158,40,F,4,Uneducated,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,12604,1077894.08,3
708897408,42,M,3,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,75347,6443675.44,3
708899283,58,M,2,High School,Single,CA,91750,yes,yes,no,telephone,Retirees,85352,7299303.04,2
708900408,42,F,1,Doctorate,Married,NJ,91750,no,no,no,cellular,Retirees,59307,5071934.64,3
708902883,60,F,0,Doctorate,Single,TX,91750,no,yes,no,unknown,Govt,36679,3136788.08,2
708905733,49,M,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,105037,8982764.24,3
708907833,49,M,3,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,108540,9282340.8,2
708908883,56,M,2,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,119914,10255045.28,3
708911508,48,F,1,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,37495,3206572.4,2
708913233,50,F,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,16076,1374819.52,2
708916083,40,F,3,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,28751,2458785.52,2
708917133,44,M,4,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,65396,5592665.92,2
708918558,26,F,0,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,34367,2939065.84,2
708923658,48,M,3,High School,Married,TX,91750,yes,yes,no,cellular,White-collar,63958,5469688.16,2
708924783,46,F,4,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,47867,4093585.84,3
708927108,50,F,4,Uneducated,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,6550,560156,3
708928008,58,F,3,Graduate,Married,CA,91750,no,yes,no,cellular,Retirees,48210,4122919.2,3
708928908,48,M,3,Graduate,Unknown,FL,91750,no,yes,no,unknown,White-collar,94220,8057694.4,1
708931908,65,F,1,Uneducated,Single,NJ,91750,no,no,no,cellular,Selfemployeed,14975,1280662,2
708937608,52,M,4,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,69882,5976308.64,2
708938508,56,F,1,Graduate,Married,NY,91750,no,no,yes,cellular,Blue-collar,17366,1485140.32,1
708942408,44,F,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Businessman,237248,20289448.96,3
708944958,48,M,2,Unknown,Unknown,FL,91750,no,no,no,cellular,Blue-collar,70868,6060631.36,2
708946008,42,F,3,Unknown,Married,NY,91750,no,yes,yes,unknown,White-collar,27577,2358385.04,2
708947208,43,F,2,High School,Married,FL,91750,yes,no,no,unknown,Selfemployeed,31006,2651633.12,2
708948483,46,M,4,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,114524,9794092.48,1
708949908,37,F,2,Graduate,Married,FL,91750,no,no,yes,cellular,Businessman,21137,1807636.24,3
708952758,46,M,5,Uneducated,Unknown,TX,91750,yes,yes,no,cellular,Businessman,83512,7141946.24,2
708953883,59,F,0,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,2565,219358.8,3
708957183,44,F,5,Post-Graduate,Married,CA,91750,yes,no,no,unknown,Selfemployeed,23360,1997747.2,2
708959583,29,F,0,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,37173,3179034.96,1
708960858,50,M,2,Graduate,Single,FL,91750,no,no,no,telephone,Selfemployeed,78272,6693821.44,2
708963258,37,M,3,High School,Unknown,NY,91750,no,no,no,cellular,Businessman,114990,9833944.8,1
708964683,50,M,2,Graduate,Married,NY,91750,no,yes,no,unknown,Businessman,172935,14789401.2,1
708967608,50,F,4,Unknown,Married,NJ,91750,yes,yes,no,cellular,Selfemployeed,5525,472498,1
708968733,53,M,3,High School,Married,NJ,91750,no,no,no,cellular,White-collar,109128,9332626.56,3
708969633,47,M,1,Graduate,Married,NJ,91750,no,yes,no,cellular,Retirees,68004,5815702.08,3
708971583,41,F,5,Post-Graduate,Married,CA,91750,no,no,no,cellular,Retirees,14897,1273991.44,2
708972783,42,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Retirees,25056,2142789.12,1
708974283,55,F,2,Graduate,Single,FL,91750,yes,no,no,unknown,Businessman,212974,18213536.48,3
708976908,45,F,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,22074,1887768.48,2
708980283,52,F,3,Uneducated,Single,TX,91750,no,yes,yes,cellular,Businessman,23048,1971064.96,2
708982158,47,F,3,Uneducated,Single,NY,91750,yes,no,no,cellular,Businessman,185296,15846513.92,1
708983658,38,F,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,5225,446842,2
708989358,41,M,2,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,60076,5137699.52,2
708992733,54,M,1,High School,Married,CA,91750,yes,no,no,cellular,White-collar,77169,6599492.88,1
708995283,37,M,2,Graduate,Married,TX,91750,no,no,no,cellular,Govt,82470,7052834.4,1
708996708,49,F,3,High School,Single,NV,91750,yes,yes,no,unknown,Businessman,219327,18756845.04,3
708997833,30,M,0,Graduate,Married,IA,91750,yes,yes,no,cellular,Retirees,48602,4156443.04,1
708998583,48,M,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,51569,4410180.88,1
709000008,49,F,3,Uneducated,Married,CA,91750,no,no,no,unknown,Govt,21170,1810458.4,1
709005633,51,F,3,High School,Married,CA,91750,no,no,no,unknown,Blue-collar,21675,1853646,3
709007883,45,M,4,High School,Single,CA,90266,yes,no,no,unknown,White-collar,172725,14771442,1
709008708,43,M,3,Unknown,Unknown,TX,91750,yes,no,no,unknown,Govt,113270,9686850.4,1
709009833,48,M,1,Unknown,Married,NY,91750,no,no,no,cellular,Selfemployeed,71397,6105871.44,3
709012083,51,F,3,High School,Single,CA,91750,yes,no,no,unknown,Selfemployeed,20130,1721517.6,2
709013208,45,F,4,Graduate,Single,FL,91750,yes,yes,no,cellular,Businessman,228930,19578093.6,1
709014558,43,F,3,Unknown,Single,FL,91750,yes,yes,no,cellular,Govt,59739,5108879.28,2
709015833,42,M,4,Uneducated,Married,CA,90291,no,no,no,cellular,White-collar,122030,10436005.6,3
709017258,38,F,3,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,33205,2839691.6,1
709019283,46,M,3,Graduate,Single,NY,91750,no,yes,no,cellular,Blue-collar,108579,9285676.08,1
709022883,50,F,2,Post-Graduate,Married,FL,91750,no,no,no,telephone,Govt,55531,4749011.12,3
709025583,39,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,6550,560156,1
709028208,43,F,4,High School,Unknown,NY,91750,no,no,no,cellular,Businessman,36669,3135932.88,2
709029408,37,F,1,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,1280662,1
709035708,56,F,2,Graduate,Single,TX,91750,no,yes,no,unknown,Govt,16430,1405093.6,3
709039533,43,F,3,High School,Single,FL,91750,no,yes,no,telephone,Selfemployeed,43162,3691214.24,2
709040508,43,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Govt,24111,2061972.72,2
709042908,45,F,3,High School,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,23530,2012285.6,2
709044183,47,F,3,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,47088,4026965.76,1
709045683,43,M,4,High School,Married,NY,91750,no,yes,no,cellular,White-collar,45314,3875253.28,3
709046958,60,M,0,Uneducated,Single,CA,91750,yes,no,no,cellular,White-collar,117796,10073913.92,2
709051533,43,M,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,87414,7475645.28,2
709052883,45,M,4,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,100498,8594588.96,1
709054083,47,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,79546,6802773.92,1
709056558,36,F,1,High School,Single,CA,91750,yes,no,no,cellular,White-collar,19817,1694749.84,2
709058808,50,F,2,Graduate,Single,NY,91750,no,no,no,telephone,Selfemployeed,14975,1280662,3
709061658,47,M,2,Uneducated,Married,NY,91750,no,no,no,cellular,Govt,67532,5775336.64,1
709064208,56,F,1,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,23748,2030928.96,3
709065483,49,M,2,High School,Married,NY,91750,yes,no,no,unknown,Businessman,108221,9255059.92,2
709066983,43,F,2,Uneducated,Single,NY,91750,yes,yes,no,unknown,Businessman,206846,17689469.92,1
709068183,47,M,2,High School,Married,NY,91750,yes,yes,yes,cellular,White-collar,74888,6404421.76,1
